source,target,score,edge_type
1664,8431,,ingr-fcomp
1664,7810,,ingr-fcomp
1664,8223,,ingr-fcomp
1664,7482,,ingr-fcomp
1664,7883,,ingr-fcomp
1664,8521,,ingr-fcomp
1664,8329,,ingr-fcomp
1664,7991,,ingr-fcomp
1664,7859,,ingr-fcomp
1664,8421,,ingr-fcomp
1664,7292,,ingr-fcomp
1664,7750,,ingr-fcomp
1664,7170,,ingr-fcomp
1664,8426,,ingr-fcomp
1664,8422,,ingr-fcomp
1664,7429,,ingr-fcomp
1664,7252,,ingr-fcomp
1664,7345,,ingr-fcomp
1664,7115,,ingr-fcomp
1664,7248,,ingr-fcomp
1664,7912,,ingr-fcomp
1664,7109,,ingr-fcomp
1664,7123,,ingr-fcomp
1664,8378,,ingr-fcomp
1664,8446,,ingr-fcomp
1664,8306,,ingr-fcomp
1664,7536,,ingr-fcomp
1664,8302,,ingr-fcomp
1664,7432,,ingr-fcomp
3035,7280,,ingr-fcomp
3035,7328,,ingr-fcomp
3035,7672,,ingr-fcomp
3035,8276,,ingr-fcomp
3035,7129,,ingr-fcomp
3035,7864,,ingr-fcomp
3035,8463,,ingr-fcomp
3035,7435,,ingr-fcomp
3035,7707,,ingr-fcomp
3035,7893,,ingr-fcomp
3035,7352,,ingr-fcomp
3035,7118,,ingr-fcomp
3035,8068,,ingr-fcomp
3035,7950,,ingr-fcomp
3035,7161,,ingr-fcomp
3035,7669,,ingr-fcomp
3035,8497,,ingr-fcomp
3035,7846,,ingr-fcomp
3035,7498,,ingr-fcomp
3035,8411,,ingr-fcomp
3035,8542,,ingr-fcomp
3035,7166,,ingr-fcomp
3035,7493,,ingr-fcomp
3035,7787,,ingr-fcomp
3035,8432,,ingr-fcomp
3035,8547,,ingr-fcomp
3035,7833,,ingr-fcomp
3035,8646,,ingr-fcomp
3035,7344,,ingr-fcomp
3035,7598,,ingr-fcomp
3035,7621,,ingr-fcomp
3035,7653,,ingr-fcomp
3035,8493,,ingr-fcomp
3035,7965,,ingr-fcomp
3035,8464,,ingr-fcomp
5588,7226,,ingr-fcomp
5588,8334,,ingr-fcomp
5588,7423,,ingr-fcomp
5588,7178,,ingr-fcomp
5588,7120,,ingr-fcomp
4076,7178,,ingr-fcomp
4076,7226,,ingr-fcomp
4076,8334,,ingr-fcomp
4076,7423,,ingr-fcomp
6507,7178,,ingr-fcomp
6507,7226,,ingr-fcomp
6507,8334,,ingr-fcomp
6507,7423,,ingr-fcomp
4279,7129,,ingr-fcomp
4279,8119,,ingr-fcomp
4279,7291,,ingr-fcomp
4279,7518,,ingr-fcomp
4279,7281,,ingr-fcomp
4279,8311,,ingr-fcomp
4279,7576,,ingr-fcomp
4279,8305,,ingr-fcomp
4279,8195,,ingr-fcomp
4279,7839,,ingr-fcomp
4279,7223,,ingr-fcomp
4279,8543,,ingr-fcomp
4279,7106,,ingr-fcomp
4279,8074,,ingr-fcomp
4279,8384,,ingr-fcomp
4279,7157,,ingr-fcomp
4279,8409,,ingr-fcomp
4279,7117,,ingr-fcomp
4279,7119,,ingr-fcomp
4279,8203,,ingr-fcomp
4279,7186,,ingr-fcomp
4279,8334,,ingr-fcomp
4279,8196,,ingr-fcomp
4279,7228,,ingr-fcomp
4279,7154,,ingr-fcomp
4279,7208,,ingr-fcomp
4279,8040,,ingr-fcomp
4279,7786,,ingr-fcomp
4279,7225,,ingr-fcomp
4279,8346,,ingr-fcomp
4279,7559,,ingr-fcomp
4279,7471,,ingr-fcomp
4279,8497,,ingr-fcomp
4279,7423,,ingr-fcomp
4279,7134,,ingr-fcomp
4279,7183,,ingr-fcomp
4279,8380,,ingr-fcomp
4279,8437,,ingr-fcomp
4279,7682,,ingr-fcomp
4279,7377,,ingr-fcomp
4279,7152,,ingr-fcomp
4279,8339,,ingr-fcomp
4279,7120,,ingr-fcomp
4279,7335,,ingr-fcomp
4279,7167,,ingr-fcomp
4279,7246,,ingr-fcomp
4279,8192,,ingr-fcomp
4279,8332,,ingr-fcomp
4279,8300,,ingr-fcomp
4279,8308,,ingr-fcomp
4279,7502,,ingr-fcomp
4279,7462,,ingr-fcomp
4279,7264,,ingr-fcomp
4279,7722,,ingr-fcomp
4279,7222,,ingr-fcomp
4279,8194,,ingr-fcomp
4279,7175,,ingr-fcomp
4279,7139,,ingr-fcomp
4279,8433,,ingr-fcomp
4279,8377,,ingr-fcomp
4279,7166,,ingr-fcomp
4279,7151,,ingr-fcomp
4279,7188,,ingr-fcomp
4279,8441,,ingr-fcomp
4279,8431,,ingr-fcomp
4279,7178,,ingr-fcomp
4279,7107,,ingr-fcomp
4279,7482,,ingr-fcomp
4279,7817,,ingr-fcomp
4279,7142,,ingr-fcomp
4279,8521,,ingr-fcomp
4279,8329,,ingr-fcomp
4279,7859,,ingr-fcomp
4279,7292,,ingr-fcomp
4279,7513,,ingr-fcomp
4279,7374,,ingr-fcomp
4279,8202,,ingr-fcomp
4279,7153,,ingr-fcomp
4279,7221,,ingr-fcomp
4279,7429,,ingr-fcomp
4279,7651,,ingr-fcomp
4279,7115,,ingr-fcomp
4279,7248,,ingr-fcomp
4279,7145,,ingr-fcomp
4279,7912,,ingr-fcomp
4279,8315,,ingr-fcomp
4279,7109,,ingr-fcomp
4279,8220,,ingr-fcomp
4279,8381,,ingr-fcomp
4279,8378,,ingr-fcomp
4279,7474,,ingr-fcomp
4279,8302,,ingr-fcomp
4279,7583,,ingr-fcomp
4279,8221,,ingr-fcomp
5959,7129,,ingr-fcomp
5959,8119,,ingr-fcomp
5959,7291,,ingr-fcomp
5959,7518,,ingr-fcomp
5959,7281,,ingr-fcomp
5959,8311,,ingr-fcomp
5959,7576,,ingr-fcomp
5959,8305,,ingr-fcomp
5959,8195,,ingr-fcomp
5959,7839,,ingr-fcomp
5959,7223,,ingr-fcomp
5959,8543,,ingr-fcomp
5959,7106,,ingr-fcomp
5959,8074,,ingr-fcomp
5959,8384,,ingr-fcomp
5959,7157,,ingr-fcomp
5959,8409,,ingr-fcomp
5959,7117,,ingr-fcomp
5959,7119,,ingr-fcomp
5959,8203,,ingr-fcomp
5959,7186,,ingr-fcomp
5959,8334,,ingr-fcomp
5959,8196,,ingr-fcomp
5959,7228,,ingr-fcomp
5959,7154,,ingr-fcomp
5959,7208,,ingr-fcomp
5959,7155,,ingr-fcomp
5959,8040,,ingr-fcomp
5959,7786,,ingr-fcomp
5959,7225,,ingr-fcomp
5959,8346,,ingr-fcomp
5959,7559,,ingr-fcomp
5959,7471,,ingr-fcomp
5959,8497,,ingr-fcomp
5959,7423,,ingr-fcomp
5959,7134,,ingr-fcomp
5959,7183,,ingr-fcomp
5959,8380,,ingr-fcomp
5959,8437,,ingr-fcomp
5959,7682,,ingr-fcomp
5959,7377,,ingr-fcomp
5959,7152,,ingr-fcomp
5959,8339,,ingr-fcomp
5959,7120,,ingr-fcomp
5959,7335,,ingr-fcomp
5959,7167,,ingr-fcomp
5959,7246,,ingr-fcomp
5959,8192,,ingr-fcomp
5959,8332,,ingr-fcomp
5959,8300,,ingr-fcomp
5959,8308,,ingr-fcomp
5959,7502,,ingr-fcomp
5959,7462,,ingr-fcomp
5959,7264,,ingr-fcomp
5959,8375,,ingr-fcomp
5959,7722,,ingr-fcomp
5959,7222,,ingr-fcomp
5959,8194,,ingr-fcomp
5959,7175,,ingr-fcomp
5959,7139,,ingr-fcomp
5959,8433,,ingr-fcomp
5959,7226,,ingr-fcomp
5959,8377,,ingr-fcomp
5959,7166,,ingr-fcomp
5959,7151,,ingr-fcomp
5959,7188,,ingr-fcomp
5959,8441,,ingr-fcomp
5959,8431,,ingr-fcomp
5959,7107,,ingr-fcomp
5959,7482,,ingr-fcomp
5959,7817,,ingr-fcomp
5959,7142,,ingr-fcomp
5959,8521,,ingr-fcomp
5959,8329,,ingr-fcomp
5959,7859,,ingr-fcomp
5959,7292,,ingr-fcomp
5959,7513,,ingr-fcomp
5959,7374,,ingr-fcomp
5959,8202,,ingr-fcomp
5959,7153,,ingr-fcomp
5959,7221,,ingr-fcomp
5959,7429,,ingr-fcomp
5959,7651,,ingr-fcomp
5959,7115,,ingr-fcomp
5959,7248,,ingr-fcomp
5959,7145,,ingr-fcomp
5959,7912,,ingr-fcomp
5959,8315,,ingr-fcomp
5959,7109,,ingr-fcomp
5959,8220,,ingr-fcomp
5959,8381,,ingr-fcomp
5959,8378,,ingr-fcomp
5959,7474,,ingr-fcomp
5959,8302,,ingr-fcomp
5959,7583,,ingr-fcomp
5959,8221,,ingr-fcomp
6086,7178,,ingr-fcomp
6086,8334,,ingr-fcomp
6086,7120,,ingr-fcomp
3377,7226,,ingr-fcomp
3377,8334,,ingr-fcomp
3377,7423,,ingr-fcomp
3377,7178,,ingr-fcomp
3377,7120,,ingr-fcomp
4264,8119,,ingr-fcomp
4264,8409,,ingr-fcomp
4264,8408,,ingr-fcomp
4264,7178,,ingr-fcomp
4264,8433,,ingr-fcomp
4264,7226,,ingr-fcomp
4264,8334,,ingr-fcomp
4264,7423,,ingr-fcomp
5535,7129,,ingr-fcomp
5535,7267,,ingr-fcomp
5535,7281,,ingr-fcomp
5535,7463,,ingr-fcomp
5535,7906,,ingr-fcomp
5535,8206,,ingr-fcomp
5535,7576,,ingr-fcomp
5535,8305,,ingr-fcomp
5535,7798,,ingr-fcomp
5535,8195,,ingr-fcomp
5535,7839,,ingr-fcomp
5535,7223,,ingr-fcomp
5535,7572,,ingr-fcomp
5535,8402,,ingr-fcomp
5535,7157,,ingr-fcomp
5535,8409,,ingr-fcomp
5535,7117,,ingr-fcomp
5535,7119,,ingr-fcomp
5535,8229,,ingr-fcomp
5535,8203,,ingr-fcomp
5535,7186,,ingr-fcomp
5535,7711,,ingr-fcomp
5535,8256,,ingr-fcomp
5535,7778,,ingr-fcomp
5535,7180,,ingr-fcomp
5535,7208,,ingr-fcomp
5535,8181,,ingr-fcomp
5535,7725,,ingr-fcomp
5535,8391,,ingr-fcomp
5535,7483,,ingr-fcomp
5535,7225,,ingr-fcomp
5535,7559,,ingr-fcomp
5535,7471,,ingr-fcomp
5535,7161,,ingr-fcomp
5535,7423,,ingr-fcomp
5535,7134,,ingr-fcomp
5535,8076,,ingr-fcomp
5535,7183,,ingr-fcomp
5535,8380,,ingr-fcomp
5535,7678,,ingr-fcomp
5535,8437,,ingr-fcomp
5535,7682,,ingr-fcomp
5535,7152,,ingr-fcomp
5535,7680,,ingr-fcomp
5535,8339,,ingr-fcomp
5535,8213,,ingr-fcomp
5535,7120,,ingr-fcomp
5535,7675,,ingr-fcomp
5535,7509,,ingr-fcomp
5535,7335,,ingr-fcomp
5535,7192,,ingr-fcomp
5535,7167,,ingr-fcomp
5535,8597,,ingr-fcomp
5535,8332,,ingr-fcomp
5535,8300,,ingr-fcomp
5535,7758,,ingr-fcomp
5535,7417,,ingr-fcomp
5535,8308,,ingr-fcomp
5535,7462,,ingr-fcomp
5535,7264,,ingr-fcomp
5535,7726,,ingr-fcomp
5535,7222,,ingr-fcomp
5535,7566,,ingr-fcomp
5535,8398,,ingr-fcomp
5535,8194,,ingr-fcomp
5535,7175,,ingr-fcomp
5535,8433,,ingr-fcomp
5535,7718,,ingr-fcomp
5535,8377,,ingr-fcomp
5535,7166,,ingr-fcomp
5535,8441,,ingr-fcomp
5535,8204,,ingr-fcomp
5535,8636,,ingr-fcomp
5535,8108,,ingr-fcomp
5535,8138,,ingr-fcomp
5535,7178,,ingr-fcomp
5535,7107,,ingr-fcomp
5535,7817,,ingr-fcomp
5535,7964,,ingr-fcomp
5535,7142,,ingr-fcomp
5535,7601,,ingr-fcomp
5535,8215,,ingr-fcomp
5535,7211,,ingr-fcomp
5535,7513,,ingr-fcomp
5535,7374,,ingr-fcomp
5535,8202,,ingr-fcomp
5535,8569,,ingr-fcomp
5535,7153,,ingr-fcomp
5535,7221,,ingr-fcomp
5535,7651,,ingr-fcomp
5535,7523,,ingr-fcomp
5535,7145,,ingr-fcomp
5535,8315,,ingr-fcomp
5535,8220,,ingr-fcomp
5535,8381,,ingr-fcomp
5535,7238,,ingr-fcomp
5535,7515,,ingr-fcomp
5535,8115,,ingr-fcomp
5535,7474,,ingr-fcomp
5535,8282,,ingr-fcomp
5535,8188,,ingr-fcomp
5535,8403,,ingr-fcomp
5535,8209,,ingr-fcomp
5535,8451,,ingr-fcomp
5535,8330,,ingr-fcomp
5535,7583,,ingr-fcomp
5535,8221,,ingr-fcomp
5535,8119,,ingr-fcomp
5535,8134,,ingr-fcomp
5535,7291,,ingr-fcomp
5535,7321,,ingr-fcomp
5535,7518,,ingr-fcomp
5535,8612,,ingr-fcomp
5535,7265,,ingr-fcomp
5535,8145,,ingr-fcomp
5535,8311,,ingr-fcomp
5535,7276,,ingr-fcomp
5535,7580,,ingr-fcomp
5535,8190,,ingr-fcomp
5535,7652,,ingr-fcomp
5535,8543,,ingr-fcomp
5535,7106,,ingr-fcomp
5535,8074,,ingr-fcomp
5535,7251,,ingr-fcomp
5535,8392,,ingr-fcomp
5535,8384,,ingr-fcomp
5535,8616,,ingr-fcomp
5535,7756,,ingr-fcomp
5535,7473,,ingr-fcomp
5535,7517,,ingr-fcomp
5535,7989,,ingr-fcomp
5535,8334,,ingr-fcomp
5535,8196,,ingr-fcomp
5535,7551,,ingr-fcomp
5535,7228,,ingr-fcomp
5535,7314,,ingr-fcomp
5535,7154,,ingr-fcomp
5535,7310,,ingr-fcomp
5535,8448,,ingr-fcomp
5535,7452,,ingr-fcomp
5535,8040,,ingr-fcomp
5535,8359,,ingr-fcomp
5535,7786,,ingr-fcomp
5535,8080,,ingr-fcomp
5535,8346,,ingr-fcomp
5535,8497,,ingr-fcomp
5535,7727,,ingr-fcomp
5535,7112,,ingr-fcomp
5535,7313,,ingr-fcomp
5535,8238,,ingr-fcomp
5535,8183,,ingr-fcomp
5535,7165,,ingr-fcomp
5535,7377,,ingr-fcomp
5535,7496,,ingr-fcomp
5535,8088,,ingr-fcomp
5535,7560,,ingr-fcomp
5535,7315,,ingr-fcomp
5535,7410,,ingr-fcomp
5535,8192,,ingr-fcomp
5535,7246,,ingr-fcomp
5535,7526,,ingr-fcomp
5535,8121,,ingr-fcomp
5535,8081,,ingr-fcomp
5535,7316,,ingr-fcomp
5535,7502,,ingr-fcomp
5535,8173,,ingr-fcomp
5535,7975,,ingr-fcomp
5535,8375,,ingr-fcomp
5535,7722,,ingr-fcomp
5535,8172,,ingr-fcomp
5535,7139,,ingr-fcomp
5535,8442,,ingr-fcomp
5535,7676,,ingr-fcomp
5535,7872,,ingr-fcomp
5535,7151,,ingr-fcomp
5535,7188,,ingr-fcomp
5535,8176,,ingr-fcomp
5535,7247,,ingr-fcomp
5535,8431,,ingr-fcomp
5535,8303,,ingr-fcomp
5535,7482,,ingr-fcomp
5535,8521,,ingr-fcomp
5535,8631,,ingr-fcomp
5535,8329,,ingr-fcomp
5535,7574,,ingr-fcomp
5535,7859,,ingr-fcomp
5535,7292,,ingr-fcomp
5535,7505,,ingr-fcomp
5535,7830,,ingr-fcomp
5535,8212,,ingr-fcomp
5535,8198,,ingr-fcomp
5535,7816,,ingr-fcomp
5535,7429,,ingr-fcomp
5535,7252,,ingr-fcomp
5535,7115,,ingr-fcomp
5535,8000,,ingr-fcomp
5535,7248,,ingr-fcomp
5535,8599,,ingr-fcomp
5535,7912,,ingr-fcomp
5535,7109,,ingr-fcomp
5535,7683,,ingr-fcomp
5535,8378,,ingr-fcomp
5535,8182,,ingr-fcomp
5535,8302,,ingr-fcomp
5535,7571,,ingr-fcomp
5535,7243,,ingr-fcomp
5535,7512,,ingr-fcomp
6326,7178,,ingr-fcomp
6326,8334,,ingr-fcomp
6326,7120,,ingr-fcomp
6326,7423,,ingr-fcomp
6337,7466,,ingr-fcomp
6337,8396,,ingr-fcomp
6337,8427,,ingr-fcomp
6337,7267,,ingr-fcomp
6337,7607,,ingr-fcomp
6337,8311,,ingr-fcomp
6337,7245,,ingr-fcomp
6337,7566,,ingr-fcomp
6337,7139,,ingr-fcomp
6337,7249,,ingr-fcomp
6337,7252,,ingr-fcomp
6337,7936,,ingr-fcomp
6337,7676,,ingr-fcomp
6337,7664,,ingr-fcomp
6337,7365,,ingr-fcomp
6337,7598,,ingr-fcomp
6337,7711,,ingr-fcomp
6337,7778,,ingr-fcomp
6337,7314,,ingr-fcomp
6337,7898,,ingr-fcomp
6337,8342,,ingr-fcomp
1027,7129,,ingr-fcomp
1027,7281,,ingr-fcomp
1027,7576,,ingr-fcomp
1027,8305,,ingr-fcomp
1027,8195,,ingr-fcomp
1027,7839,,ingr-fcomp
1027,7223,,ingr-fcomp
1027,8019,,ingr-fcomp
1027,7157,,ingr-fcomp
1027,8409,,ingr-fcomp
1027,7117,,ingr-fcomp
1027,7119,,ingr-fcomp
1027,8203,,ingr-fcomp
1027,7186,,ingr-fcomp
1027,7208,,ingr-fcomp
1027,7225,,ingr-fcomp
1027,7559,,ingr-fcomp
1027,7471,,ingr-fcomp
1027,7161,,ingr-fcomp
1027,7423,,ingr-fcomp
1027,7134,,ingr-fcomp
1027,7183,,ingr-fcomp
1027,7611,,ingr-fcomp
1027,8380,,ingr-fcomp
1027,8437,,ingr-fcomp
1027,7682,,ingr-fcomp
1027,7152,,ingr-fcomp
1027,8339,,ingr-fcomp
1027,7120,,ingr-fcomp
1027,7335,,ingr-fcomp
1027,7148,,ingr-fcomp
1027,7167,,ingr-fcomp
1027,8332,,ingr-fcomp
1027,8300,,ingr-fcomp
1027,7465,,ingr-fcomp
1027,8018,,ingr-fcomp
1027,8388,,ingr-fcomp
1027,7417,,ingr-fcomp
1027,8308,,ingr-fcomp
1027,7462,,ingr-fcomp
1027,7264,,ingr-fcomp
1027,7990,,ingr-fcomp
1027,8118,,ingr-fcomp
1027,7222,,ingr-fcomp
1027,8194,,ingr-fcomp
1027,7220,,ingr-fcomp
1027,7175,,ingr-fcomp
1027,8433,,ingr-fcomp
1027,7826,,ingr-fcomp
1027,7730,,ingr-fcomp
1027,8377,,ingr-fcomp
1027,7166,,ingr-fcomp
1027,8441,,ingr-fcomp
1027,7178,,ingr-fcomp
1027,7107,,ingr-fcomp
1027,7817,,ingr-fcomp
1027,7142,,ingr-fcomp
1027,7489,,ingr-fcomp
1027,7513,,ingr-fcomp
1027,7374,,ingr-fcomp
1027,8202,,ingr-fcomp
1027,7153,,ingr-fcomp
1027,7221,,ingr-fcomp
1027,8335,,ingr-fcomp
1027,7651,,ingr-fcomp
1027,7145,,ingr-fcomp
1027,7132,,ingr-fcomp
1027,8315,,ingr-fcomp
1027,8220,,ingr-fcomp
1027,8381,,ingr-fcomp
1027,8087,,ingr-fcomp
1027,7474,,ingr-fcomp
1027,7583,,ingr-fcomp
1027,8221,,ingr-fcomp
1027,8119,,ingr-fcomp
1027,8619,,ingr-fcomp
1027,7291,,ingr-fcomp
1027,7518,,ingr-fcomp
1027,8311,,ingr-fcomp
1027,7700,,ingr-fcomp
1027,7979,,ingr-fcomp
1027,8543,,ingr-fcomp
1027,7106,,ingr-fcomp
1027,8074,,ingr-fcomp
1027,8384,,ingr-fcomp
1027,8334,,ingr-fcomp
1027,7490,,ingr-fcomp
1027,8196,,ingr-fcomp
1027,7228,,ingr-fcomp
1027,7154,,ingr-fcomp
1027,8040,,ingr-fcomp
1027,7786,,ingr-fcomp
1027,8346,,ingr-fcomp
1027,8497,,ingr-fcomp
1027,7377,,ingr-fcomp
1027,7168,,ingr-fcomp
1027,7496,,ingr-fcomp
1027,7174,,ingr-fcomp
1027,8192,,ingr-fcomp
1027,7246,,ingr-fcomp
1027,7271,,ingr-fcomp
1027,7502,,ingr-fcomp
1027,8375,,ingr-fcomp
1027,7722,,ingr-fcomp
1027,7139,,ingr-fcomp
1027,7226,,ingr-fcomp
1027,7151,,ingr-fcomp
1027,7188,,ingr-fcomp
1027,8431,,ingr-fcomp
1027,7482,,ingr-fcomp
1027,8521,,ingr-fcomp
1027,8329,,ingr-fcomp
1027,7991,,ingr-fcomp
1027,7859,,ingr-fcomp
1027,8421,,ingr-fcomp
1027,7292,,ingr-fcomp
1027,7731,,ingr-fcomp
1027,8615,,ingr-fcomp
1027,7429,,ingr-fcomp
1027,7115,,ingr-fcomp
1027,7248,,ingr-fcomp
1027,7912,,ingr-fcomp
1027,7109,,ingr-fcomp
1027,8378,,ingr-fcomp
1027,8302,,ingr-fcomp
5526,7364,,ingr-fcomp
5526,7736,,ingr-fcomp
5526,7697,,ingr-fcomp
5526,7321,,ingr-fcomp
5526,7291,,ingr-fcomp
5526,7518,,ingr-fcomp
5526,7245,,ingr-fcomp
5526,7125,,ingr-fcomp
5526,7163,,ingr-fcomp
5526,7408,,ingr-fcomp
5526,7250,,ingr-fcomp
5526,8290,,ingr-fcomp
5526,7249,,ingr-fcomp
5526,7652,,ingr-fcomp
5526,7498,,ingr-fcomp
5526,7640,,ingr-fcomp
5526,7763,,ingr-fcomp
5526,8450,,ingr-fcomp
5526,7307,,ingr-fcomp
5526,7157,,ingr-fcomp
5526,7422,,ingr-fcomp
5526,7424,,ingr-fcomp
5526,7428,,ingr-fcomp
5526,7517,,ingr-fcomp
5526,7490,,ingr-fcomp
5526,7551,,ingr-fcomp
5526,7181,,ingr-fcomp
5526,7818,,ingr-fcomp
5526,7648,,ingr-fcomp
5526,7388,,ingr-fcomp
5526,7356,,ingr-fcomp
5526,7225,,ingr-fcomp
5526,7161,,ingr-fcomp
5526,7644,,ingr-fcomp
5526,7423,,ingr-fcomp
5526,7134,,ingr-fcomp
5526,7200,,ingr-fcomp
5526,7302,,ingr-fcomp
5526,7553,,ingr-fcomp
5526,7611,,ingr-fcomp
5526,7430,,ingr-fcomp
5526,7165,,ingr-fcomp
5526,7421,,ingr-fcomp
5526,7486,,ingr-fcomp
5526,8423,,ingr-fcomp
5526,7174,,ingr-fcomp
5526,7365,,ingr-fcomp
5526,7335,,ingr-fcomp
5526,8075,,ingr-fcomp
5526,7690,,ingr-fcomp
5526,7246,,ingr-fcomp
5526,7379,,ingr-fcomp
5526,7367,,ingr-fcomp
5526,7405,,ingr-fcomp
5526,7295,,ingr-fcomp
5526,7748,,ingr-fcomp
5526,7825,,ingr-fcomp
5526,7446,,ingr-fcomp
5526,7417,,ingr-fcomp
5526,8128,,ingr-fcomp
5526,7382,,ingr-fcomp
5526,7815,,ingr-fcomp
5526,7440,,ingr-fcomp
5526,7726,,ingr-fcomp
5526,7722,,ingr-fcomp
5526,7222,,ingr-fcomp
5526,8172,,ingr-fcomp
5526,7387,,ingr-fcomp
5526,7139,,ingr-fcomp
5526,7753,,ingr-fcomp
5526,7826,,ingr-fcomp
5526,7299,,ingr-fcomp
5526,7730,,ingr-fcomp
5526,7166,,ingr-fcomp
5526,7654,,ingr-fcomp
5526,7438,,ingr-fcomp
5526,7622,,ingr-fcomp
5526,7202,,ingr-fcomp
5526,7110,,ingr-fcomp
5526,7137,,ingr-fcomp
5526,8223,,ingr-fcomp
5526,7817,,ingr-fcomp
5526,8261,,ingr-fcomp
5526,7489,,ingr-fcomp
5526,7973,,ingr-fcomp
5526,7194,,ingr-fcomp
5526,7231,,ingr-fcomp
5526,7434,,ingr-fcomp
5526,7170,,ingr-fcomp
5526,7144,,ingr-fcomp
5526,8569,,ingr-fcomp
5526,7400,,ingr-fcomp
5526,7153,,ingr-fcomp
5526,7372,,ingr-fcomp
5526,7816,,ingr-fcomp
5526,7537,,ingr-fcomp
5526,7822,,ingr-fcomp
5526,7145,,ingr-fcomp
5526,7248,,ingr-fcomp
5526,7447,,ingr-fcomp
5526,7935,,ingr-fcomp
5526,7105,,ingr-fcomp
5526,7353,,ingr-fcomp
5526,7109,,ingr-fcomp
5526,7645,,ingr-fcomp
5526,8087,,ingr-fcomp
5526,7453,,ingr-fcomp
5526,7575,,ingr-fcomp
5526,7243,,ingr-fcomp
5526,7432,,ingr-fcomp
5526,7171,,ingr-fcomp
5526,7993,,ingr-fcomp
5526,8430,,ingr-fcomp
5526,7583,,ingr-fcomp
4444,7736,,ingr-fcomp
4444,7129,,ingr-fcomp
4444,7281,,ingr-fcomp
4444,7463,,ingr-fcomp
4444,7269,,ingr-fcomp
4444,7576,,ingr-fcomp
4444,8305,,ingr-fcomp
4444,8195,,ingr-fcomp
4444,7839,,ingr-fcomp
4444,7223,,ingr-fcomp
4444,7157,,ingr-fcomp
4444,8409,,ingr-fcomp
4444,7172,,ingr-fcomp
4444,7117,,ingr-fcomp
4444,7119,,ingr-fcomp
4444,8425,,ingr-fcomp
4444,8203,,ingr-fcomp
4444,7149,,ingr-fcomp
4444,7186,,ingr-fcomp
4444,7938,,ingr-fcomp
4444,8494,,ingr-fcomp
4444,7208,,ingr-fcomp
4444,7155,,ingr-fcomp
4444,7126,,ingr-fcomp
4444,8391,,ingr-fcomp
4444,7225,,ingr-fcomp
4444,8528,,ingr-fcomp
4444,7559,,ingr-fcomp
4444,7471,,ingr-fcomp
4444,7161,,ingr-fcomp
4444,7669,,ingr-fcomp
4444,7423,,ingr-fcomp
4444,7134,,ingr-fcomp
4444,7183,,ingr-fcomp
4444,7611,,ingr-fcomp
4444,8380,,ingr-fcomp
4444,7785,,ingr-fcomp
4444,7678,,ingr-fcomp
4444,8437,,ingr-fcomp
4444,7787,,ingr-fcomp
4444,7682,,ingr-fcomp
4444,8012,,ingr-fcomp
4444,7229,,ingr-fcomp
4444,7152,,ingr-fcomp
4444,7701,,ingr-fcomp
4444,7680,,ingr-fcomp
4444,8339,,ingr-fcomp
4444,8312,,ingr-fcomp
4444,7120,,ingr-fcomp
4444,7335,,ingr-fcomp
4444,7167,,ingr-fcomp
4444,8332,,ingr-fcomp
4444,8300,,ingr-fcomp
4444,7758,,ingr-fcomp
4444,7417,,ingr-fcomp
4444,8308,,ingr-fcomp
4444,7462,,ingr-fcomp
4444,8582,,ingr-fcomp
4444,7147,,ingr-fcomp
4444,7264,,ingr-fcomp
4444,7413,,ingr-fcomp
4444,7726,,ingr-fcomp
4444,7222,,ingr-fcomp
4444,8194,,ingr-fcomp
4444,7387,,ingr-fcomp
4444,7175,,ingr-fcomp
4444,7753,,ingr-fcomp
4444,8433,,ingr-fcomp
4444,7826,,ingr-fcomp
4444,7978,,ingr-fcomp
4444,8377,,ingr-fcomp
4444,7166,,ingr-fcomp
4444,8441,,ingr-fcomp
4444,7137,,ingr-fcomp
4444,7602,,ingr-fcomp
4444,7178,,ingr-fcomp
4444,7817,,ingr-fcomp
4444,7107,,ingr-fcomp
4444,7142,,ingr-fcomp
4444,7729,,ingr-fcomp
4444,7489,,ingr-fcomp
4444,7513,,ingr-fcomp
4444,7374,,ingr-fcomp
4444,8202,,ingr-fcomp
4444,7153,,ingr-fcomp
4444,7221,,ingr-fcomp
4444,7164,,ingr-fcomp
4444,7651,,ingr-fcomp
4444,7145,,ingr-fcomp
4444,7132,,ingr-fcomp
4444,8315,,ingr-fcomp
4444,8220,,ingr-fcomp
4444,8381,,ingr-fcomp
4444,8420,,ingr-fcomp
4444,7474,,ingr-fcomp
4444,7583,,ingr-fcomp
4444,8221,,ingr-fcomp
4444,8119,,ingr-fcomp
4444,7291,,ingr-fcomp
4444,8427,,ingr-fcomp
4444,7518,,ingr-fcomp
4444,8311,,ingr-fcomp
4444,7245,,ingr-fcomp
4444,8327,,ingr-fcomp
4444,7580,,ingr-fcomp
4444,7985,,ingr-fcomp
4444,8543,,ingr-fcomp
4444,7106,,ingr-fcomp
4444,8074,,ingr-fcomp
4444,7224,,ingr-fcomp
4444,8384,,ingr-fcomp
4444,7422,,ingr-fcomp
4444,7756,,ingr-fcomp
4444,8334,,ingr-fcomp
4444,7490,,ingr-fcomp
4444,8196,,ingr-fcomp
4444,7228,,ingr-fcomp
4444,7380,,ingr-fcomp
4444,7154,,ingr-fcomp
4444,7156,,ingr-fcomp
